Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Vote
2.0,345.465955802753,46345.469128083,0.0,,1.0,402.46051759622003,1.0,1.0,0.0,0.0013034928124398,0.707143851090223,680.187567370012,0.827927130740136,87.72082482464609,3.19,6810.0,68.4653649572283,419.68098126467794,4863.96713849156,52730.9568251159,0.0,161974.468223817,20.486116793201102,131.223624149053,97.7176683489233,13385.9027206798,100.0,2.0,1.0,685.668707176222,12.0,3.0,4.0,535.41954455678,0.0,0.0,7.0
10.0,1210.97388878059,46005.7510588784,1.0,403.657962926862,1.0,113.972113234922,1.0,0.0,1.0,0.22056757868267604,0.23645651317201602,192.39773531444402,4.2953523620963106,35.6176640139893,8.914,5086.0,61.1876637209207,650.7328844163569,2441.18690118194,63811.1369707622,0.0,12989.6425952339,25.5094665647159,420.83870112201106,45.09105752222239,163353.408997191,90.0,1.0,3.0,810.4259440908211,13.0,2.0,1.0,426.738273585215,0.0,1.0,0.0
5.0,294.180762121048,95228.24548076619,7.0,98.0602540403492,0.0,971.119710148642,0.0,0.0,1.0,0.0245792912319303,0.46600712765939506,297.823843313381,5.63984917709604,81.9076248677447,9.459,6541.0,30.459631606936497,817.263266188093,11345.7236338626,103710.97369714301,1.0,943073.491439183,28.5878167439924,723.858951645311,89.00530089158559,9723.87367649818,70.0,1.0,5.0,,11.0,1.0,0.0,948.7337969377521,3.0,0.0,4.0
8.0,101.57162332583799,18784.513473343402,1.0,33.8572077752793,0.0,554.815789831873,0.0,1.0,1.0,0.46672148071229497,0.768430702155456,921.495331684127,3.0234479275532102,52.4510106770322,7.1579999999999995,6842.0,70.2695547835901,295.566035530283,6139.289969379301,40314.1339750731,0.0,307820.560646765,17.1920340719265,281.339851457698,91.4972989121452,1190.16772611371,90.0,0.0,4.0,478.81672194975897,,3.0,0.0,314.65142197863497,,1.0,12.0
6.0,715.620287362047,3228.4589808158003,1.0,238.540095787349,0.0,13.534240313602801,1.0,1.0,0.0,0.686449005967006,0.35086526046507105,350.05159303546,6.67377230478451,89.48837209027259,8.169,7831.0,22.6782846497372,26.3721476076171,188.08669835126202,2923.7191150937297,0.0,183.17566086634997,5.1353819339574995,828.390761837917,24.939016997814196,57149.9173940249,90.0,1.0,2.0,37.781079077196395,13.0,3.0,0.0,25.385444397961603,0.0,1.0,4.0
9.0,790.794089369826,105076.543222476,2.0,263.598029789942,1.0,398.62416007513497,1.0,0.0,1.0,0.507915872149169,0.369700797367841,862.4131707474589,8.89160754159093,16.7514369823039,3.301,6699.0,54.3057737406343,374.469824698101,4735.18125014755,47087.909223823,0.0,158901.220995607,19.351222821778,168.875014332843,87.8627246478572,69757.5193389291,60.0,2.0,2.0,601.9659653379271,11.0,2.0,0.0,450.161414204246,1.0,1.0,7.0
3.0,392.403907278791,56288.6931152217,2.0,130.801302426264,0.0,430.33740544711503,1.0,0.0,,0.20906819798983603,0.428055519470945,107.50639950856599,5.3305516368709505,74.2762512294576,1.403,8597.0,84.8132207756862,352.017757763237,5007.40956999763,48233.4308083008,0.0,185190.282526955,18.7621362793056,172.438491616504,33.6622110102326,17249.7820188331,60.0,0.0,4.0,637.160033284688,8.0,3.0,1.0,554.620621506126,0.0,1.0,7.0
6.0,278.510299514307,51627.327949033395,6.0,92.83676650476879,0.0,556.108639849939,0.0,1.0,0.0,0.654841125011444,0.49256505514495097,653.986469376832,5.844366769306361,98.65843500010669,8.632,3368.0,64.4284735899419,522.78370150526,6606.6538015099095,66651.5687302387,1.0,309256.819315749,22.8644637266055,179.03233756357497,16.157362307421902,8721.501981565742,50.0,0.0,3.0,,9.0,0.0,1.0,668.479379668216,0.0,1.0,8.0
8.0,160.395578177701,21334.5086490986,4.0,53.4651927259002,0.0,399.035476379448,1.0,0.0,0.0,0.504036480095237,0.753896598005667,312.531463103369,4.25556689035147,87.7343707485124,,3573.0,4.2742005782201895,422.423208380112,4835.20118055471,53068.2860529313,0.0,159229.311409373,20.5529367337155,134.416623403713,12.697490560822198,2921.99202594355,80.0,1.0,2.0,691.62413700769,12.0,3.0,3.0,,0.0,1.0,7.0
9.0,68.15495216625939,6363.73925212609,0.0,22.7183173887531,1.0,280.114902139562,1.0,1.0,0.0,0.935489769559354,0.47404366382397706,478.070096578449,4.1838762420229605,8.49912820849568,3.947,6053.0,17.3563768621534,502.703899507604,3806.5568204108295,60222.637717460195,2.0,78464.35840065639,22.4210592860285,273.605951881524,98.52301676291971,548.840262364876,100.0,,2.0,811.8444002160021,16.0,1.0,2.0,662.798800890404,1.0,0.0,2.0
2.0,498.86396276110395,90949.7459430963,5.0,166.28798758703502,0.0,546.941166724346,0.0,0.0,1.0,0.246407424565405,0.6308480405714361,741.489930776879,3.93170577008277,68.256549211219,8.425,3575.0,19.152259384281898,486.577234199133,6442.56613564172,56932.2339960874,0.0,299144.639857788,22.0584957374508,130.83924292831998,63.034720136784,27827.9828033329,30.0,1.0,2.0,681.919180187369,6.0,2.0,1.0,378.61110547143,0.0,0.0,3.0
9.0,677.483354362833,108952.570474467,4.0,225.827784787611,1.0,482.45866015528605,1.0,0.0,0.0,,0.0128756738267839,609.706747811288,3.8413263508118702,0.5090407794341439,2.6489999999999996,7351.0,82.0204776246101,459.47241192723396,5743.531425407329,57712.074010300195,1.0,232766.358758834,21.435307600480897,70.11148411525289,37.340762559324496,51234.0161668672,80.0,0.0,5.0,738.9989461735511,10.0,0.0,0.0,554.455818847023,0.0,1.0,7.0
10.0,271.697446541208,80281.0884831561,4.0,90.5658155137359,1.0,886.439193726246,0.0,0.0,1.0,0.367644142825156,0.895461724372581,77.66343094408509,0.510657394770533,12.6068568089977,10.263,5737.0,77.596173202619,860.4659625561909,10585.3238623748,106588.662386346,1.0,785774.444174038,,718.075632320128,94.5047783432528,8302.73275518179,80.0,2.0,0.0,1356.14848324937,12.0,1.0,0.0,986.1703951523571,0.0,1.0,4.0
3.0,,42945.9144445706,7.0,107.858647140803,1.0,398.168487951711,1.0,0.0,1.0,0.33089124271646103,0.476705318782479,568.249074742198,4.58305584033951,24.044544645585102,3.918,6082.0,24.5922446250916,420.778984604827,4823.24284872676,51787.4739461462,1.0,158538.144797751,20.512898006006502,129.169138770252,54.0923376800492,11751.3464101851,70.0,2.0,0.0,665.393823691276,13.0,3.0,3.0,493.75177750352304,6.0,0.0,7.0
2.0,112.487801518465,33878.844222141204,7.0,37.4959338394885,0.0,903.533816951161,0.0,1.0,1.0,0.7003111343365159,0.36764149856753603,991.5482494980099,2.5501020997762702,44.3326079519466,7.665,8335.0,55.29175619594751,975.262904994138,10985.8639794999,108701.73426844199,2.0,816373.358374335,31.2291995573716,645.219577529993,97.80335652176291,1453.44098833479,70.0,0.0,1.0,1301.1471044668301,13.0,0.0,4.0,666.1142165539791,0.0,0.0,10.0
2.0,510.697451941932,150724.404207045,1.0,170.232483980644,0.0,885.403306599124,0.0,0.0,1.0,0.8308602515608071,0.49186595319770293,513.076360803097,6.65775688597932,6.83877079281956,12.356,3644.0,94.329283805564,753.843007609248,10361.7190812097,94044.46777272961,1.0,783939.015336663,27.456201623845402,557.28354735332,73.8963663578033,29159.3310862009,90.0,1.0,0.0,1173.19840602573,14.0,1.0,3.0,812.3987370349839,0.0,1.0,4.0
7.0,184.989838899243,16687.437682198502,1.0,61.663279633080904,1.0,270.621961424934,1.0,0.0,0.0,0.0552125032991171,0.802529738517478,967.9692354984579,6.64058598922566,37.623799522407396,3.278,6722.0,48.587755882181206,487.563844648406,3681.3473035461498,58408.981419010706,1.0,73236.2460054782,22.080847915068997,270.91724340127496,78.7732752971351,,90.0,1.0,2.0,787.680536824198,13.0,0.0,3.0,643.621760996278,1.0,1.0,2.0
1.0,319.961505654451,81070.1587590381,1.0,106.65383521815001,1.0,760.124177374557,0.0,0.0,1.0,0.99693500995636,0.6193121508695191,346.47459629923105,2.24433947121724,85.0005192682147,9.765,6235.0,67.1765605686232,730.3784016985451,9061.99857714266,90921.1924556459,2.0,577788.765029346,27.02551390258,493.773147816166,21.761782327666896,11491.6944019585,90.0,2.0,1.0,1158.7618771877699,11.0,2.0,3.0,850.817795843254,2.0,0.0,4.0
3.0,370.372679001865,51366.865171816506,1.0,,0.0,416.069014406631,1.0,1.0,1.0,0.698139684274793,0.713635666761547,198.53313569910802,4.08050059108064,69.1177901579067,5.351,4649.0,84.35343729797751,369.015237498806,4898.72061906392,47675.0220589246,2.0,173113.424749305,19.2097693244559,156.632941536557,2.23856843076646,15375.2265986694,90.0,1.0,2.0,614.603872018012,14.0,3.0,2.0,481.766513656847,3.0,0.0,7.0
8.0,645.787856318937,95661.4828715435,4.0,215.262618772979,0.0,444.394309689367,1.0,1.0,0.0,0.18512522452510896,0.495157327502966,935.575333191082,5.13788532698527,28.0533319339156,2.559,7441.0,69.019549828954,413.654555696213,5271.2522082861,54729.847417182005,0.0,197486.302484289,20.3384993472039,152.176357516744,55.139398900791996,46563.257659773895,80.0,2.0,2.0,722.875915807827,12.0,1.0,2.0,612.294769424598,0.0,1.0,7.0
2.0,247.95514198976602,1799.41152703096,7.0,82.6517139965888,0.0,21.7710128443946,1.0,1.0,0.0,0.202500045998022,0.0834583083633333,30.735113890841603,2.70598311210051,83.6944363778457,8.254,7746.0,94.1241562599316,203.966442379169,625.643013202284,17281.4953065892,2.0,473.977000270794,14.2816820570677,735.647152986569,97.061185981147,6923.95754057051,70.0,1.0,4.0,198.66152329310398,9.0,2.0,4.0,25.829247734825103,0.0,0.0,4.0
4.0,529.955575422907,91130.97577943,2.0,176.65185847430197,0.0,515.8789529105741,0.0,1.0,0.0,0.31581480358727304,0.21995202102698397,387.435043696314,0.45317611657083007,61.068316781893394,3.003,6997.0,15.8696125261486,404.27806475730006,5967.345658620339,52286.493903539405,2.0,266131.09405611,20.106667171794,98.057902415819,94.93594246450809,31392.5309608993,60.0,0.0,2.0,658.3578606047059,9.0,0.0,2.0,485.83941406415704,0.0,1.0,7.0
5.0,357.01704343216005,62809.0426895107,0.0,119.005681144053,1.0,527.781884744493,0.0,0.0,1.0,0.38339938339777296,0.600590071873739,456.79462607949995,1.33947849040851,66.8456415878609,1.8259999999999998,8174.0,99.4877890218049,458.30882614385496,6194.43649973264,56173.776229485804,1.0,278553.71786444896,21.4081485921566,65.29820512354361,10.8819633955136,14291.357825704199,100.0,0.0,2.0,694.3165254239419,9.0,2.0,0.0,458.12078684004797,1.0,1.0,1.0
7.0,-1.33980892057923,-263.219223164897,1.0,-0.44660297352640993,0.0,589.380811969294,0.0,0.0,1.0,0.847819534828886,0.8156812419183549,742.3301825765519,6.717871881555769,36.778822308406205,7.394,6606.0,56.47674212232229,508.868020783724,,64950.5987565846,2.0,347369.741517585,22.5581032177735,148.56150300500798,23.4545616898686,9.75285124243622,90.0,0.0,3.0,826.0863279546429,15.0,0.0,3.0,618.3340561047239,0.0,1.0,12.0
8.0,1005.48642689519,12921.9477370031,1.0,335.162142298398,1.0,,1.0,0.0,1.0,0.8297884769272059,0.70705053769052,253.76373110339,2.8901113290339704,97.08444834686821,6.379,9621.0,27.493045758456002,322.91315484326304,1031.3694873375,28207.8564994944,1.0,1486.43541833207,17.9697844962944,652.015795424953,51.61991976201529,112678.82377235,90.0,1.0,1.0,331.855112657765,11.0,0.0,1.0,74.7556830446375,1.0,0.0,4.0
6.0,210.11427675308101,38197.8200950127,6.0,70.0380922510269,1.0,545.386358584784,0.0,0.0,1.0,0.7423528726212679,0.0459041700232774,,5.5603106552735,89.4972855690867,4.4,7600.0,10.712916846387099,516.06459331503,6485.9927724779,64242.8988249681,0.0,297446.28013037,22.717055119778,106.548603147521,12.8545974148437,4985.37245841438,50.0,1.0,1.0,816.522058186013,9.0,0.0,0.0,595.050576688014,0.0,0.0,8.0
4.0,361.73644523975304,62686.8516094665,2.0,120.578815079918,0.0,519.882796724438,0.0,0.0,0.0,0.19643294578418102,0.464230571407825,152.490916894749,8.906646938994529,79.3247069232166,2.434,7566.0,92.11398283950979,486.362481590559,6171.552930425501,60552.6653088868,2.0,270278.12233002303,22.053627402097803,61.675682629248705,18.7435823492706,14669.8294611569,60.0,1.0,0.0,768.098409567569,7.0,1.0,2.0,556.767792927246,1.0,1.0,11.0
2.0,228.478253589851,47580.4334031108,6.0,76.1594178632836,0.0,624.747860973991,0.0,1.0,1.0,0.899495906895027,0.608555493876338,306.576584465802,6.222022692672911,62.8898094408214,4.119,7881.0,35.2162702474743,452.28170277075105,7152.042015281421,61377.9067306175,0.0,390309.889791578,21.2669156854197,188.969847433987,90.0390872033313,5886.41634713753,50.0,2.0,5.0,786.36868538237,8.0,3.0,4.0,633.680733582589,0.0,0.0,8.0
3.0,367.63172327924104,90911.5396130618,4.0,122.54390775974701,0.0,741.869108591657,0.0,1.0,0.0,0.0165675117168576,0.6406964238267391,428.14181512221705,8.14607826992869,65.75833812821661,6.7860000000000005,9214.0,50.727496785111704,655.4949921555819,8729.681070227729,83617.6569150138,2.0,550369.77428258,25.602636429781604,420.79619301862294,36.34245719295,15149.5532367891,80.0,2.0,,1067.74724502765,14.0,1.0,1.0,807.229682456918,0.0,1.0,4.0
3.0,68.25475320396771,12607.242605828502,3.0,22.751584401322603,0.0,554.125918592975,0.0,1.0,1.0,0.572357368888333,0.828285716008395,895.9085759706801,2.93714085360989,84.7328168572858,2.0140000000000002,9986.0,1.53306198772043,,6696.68162189916,66861.50591886441,0.0,307055.533656509,24.0356239358313,,19.6023515192792,550.3861771718271,40.0,0.0,3.0,819.3628590022149,9.0,0.0,3.0,488.020341913366,0.0,0.0,3.0
7.0,555.425641656621,151065.31136829802,7.0,185.141880552207,1.0,815.943485707976,0.0,0.0,1.0,0.8394937461707741,0.104959820862859,503.24932113289805,4.96984911849722,62.387501471675904,6.571000000000001,9429.0,92.45840404182671,936.096186502984,10031.6272300857,107919.868233772,0.0,665763.771869282,30.5956890182749,633.206896287615,91.5501641808078,34472.6578149599,70.0,1.0,5.0,1340.62730895605,12.0,2.0,1.0,833.0927850651269,0.0,1.0,9.0
3.0,249.150088290294,78958.0102855834,1.0,83.050029430098,0.0,950.728263763485,0.0,1.0,1.0,0.308387669268996,0.8668413497507571,151.14762005396202,4.0528895216994,3.92587997484952,7.306,8694.0,20.9795534610748,943.348265951499,11393.9791695378,113525.35697041401,0.0,903884.23151873,30.713975091991898,777.163353533714,37.2296197107062,6990.357417770239,90.0,1.0,2.0,1420.0670311743202,12.0,2.0,4.0,951.96153088324,0.0,0.0,4.0
10.0,338.728022863459,46529.647117509696,0.0,112.90934095448601,1.0,412.097411287395,1.0,1.0,1.0,0.22081248834729197,0.40133584081195295,161.118613556027,1.9157173880375902,20.158691238611897,,6637.0,83.4962616208941,435.69080954795095,4992.35573196985,53426.926888574504,2.0,169824.27638977199,20.8732079362026,108.95307711991501,74.4552870746702,12871.428615730902,100.0,1.0,2.0,684.766385653475,12.0,1.0,1.0,502.86983186315996,0.0,0.0,7.0
1.0,189.73517982676103,61088.8838429963,7.0,63.245059942253704,0.0,965.907596558116,0.0,0.0,0.0,0.7878467377740891,0.287444048328325,88.69065297767521,3.7807691213674803,22.5234160199761,8.756,7244.0,49.9098334694281,964.2340185819189,11587.544002745,116293.044741285,1.0,932977.485088677,31.0521177793386,819.235712196263,36.067879386246204,,,1.0,2.0,1458.61646579788,12.0,3.0,0.0,988.430178836689,1.0,1.0,4.0
5.0,277.098583346595,41425.7153862832,4.0,92.3661944488649,0.0,448.49433966035,1.0,1.0,1.0,,0.607891971478239,2.9505789279937704,3.62990893190727,56.3217917224392,9.33,6670.0,54.799101292155704,498.34010691847703,5481.62361044045,56558.0490496626,1.0,201147.172707373,22.3235325815265,117.689126517465,44.9556136503816,8633.88007141439,80.0,0.0,3.0,690.4519806700231,11.0,0.0,0.0,394.192900954717,0.0,1.0,4.0
6.0,359.39325292255097,14356.314799703501,2.0,119.797750974184,0.0,119.83793254013,1.0,1.0,0.0,0.10046953009441499,0.22506845952011603,212.590546580032,4.24581766827032,30.8206401066855,9.562999999999999,6437.0,87.5929274363443,162.102965405211,1522.58525621172,17634.5813625225,0.0,14361.1300754927,12.7319662819696,638.32234021978,8.94473877269775,14481.2988894467,60.0,1.0,2.0,215.03079422573398,8.0,3.0,2.0,114.308664214062,3.0,0.0,4.0
3.0,736.0504600477319,186465.73849423398,1.0,245.350153349244,1.0,759.9984591361141,0.0,1.0,1.0,0.609954391606152,0.954037335468456,185.324130579829,8.604047440458091,45.6954721128568,10.591,5409.0,64.6982997190207,826.951929285334,9253.888449931801,97250.54459795199,0.0,577597.6578892671,28.7567718856852,508.63363143930604,77.3461386561394,60452.0479018467,90.0,1.0,2.0,1215.35259204892,11.0,0.0,1.0,790.1920195570179,0.0,0.0,9.0
8.0,180.765228857351,30701.6206091966,0.0,60.2550762857837,0.0,509.52753695940805,0.0,1.0,1.0,0.0326912272721529,0.10807041567750302,322.257548104972,1.18021326139569,51.187279028818,4.074,5926.0,78.0542409047484,450.62325682217005,5996.521883238421,56947.5969057216,2.0,259618.310919921,21.2278886567216,59.600267686030506,12.3332561692223,3700.9292944914,100.0,1.0,2.0,,11.0,1.0,1.0,531.9899231146981,1.0,1.0,11.0
7.0,572.3084539041471,184358.483778882,2.0,,1.0,966.393991847758,0.0,1.0,1.0,0.124511339236051,0.786153435707092,97.8127825073898,1.39480638783425,16.3929511327296,7.232,8768.0,16.8546085944399,717.2822294496359,11098.5043773769,90094.53345862721,1.0,933917.347479445,26.782125185459698,554.96440396107,1.36730035301298,36593.7657524297,60.0,2.0,0.0,1096.17725875998,11.0,2.0,4.0,707.967706141062,0.0,0.0,10.0
3.0,561.178383292639,174245.308919866,4.0,187.059461097546,1.0,931.4969042330431,0.0,0.0,0.0,0.275465361075476,0.219096415676177,468.051861738786,8.7006834265776,78.21669818367809,10.974,5026.0,60.9252277761698,923.691643518396,11162.3523293672,111279.53416771199,0.0,867686.482595742,30.392295792164102,746.048187865502,89.04396377038209,35188.301447202,80.0,0.0,3.0,1392.92337207418,13.0,1.0,3.0,936.902404968638,0.0,0.0,4.0
3.0,47.6328736799336,14455.6015009246,2.0,15.877624559977901,1.0,910.438551202574,0.0,1.0,1.0,0.664688027463853,0.71308815293014,955.519566545263,4.736115490086379,33.679068856872604,6.485,9515.0,25.880086026154498,977.6482161521229,11059.68194433,105969.48111735801,2.0,828898.355515842,31.267366632835003,630.680754458648,22.001954074949,277.97658622758996,60.0,1.0,2.0,,9.0,2.0,4.0,533.920367597602,1.0,0.0,10.0
8.0,987.750773893394,86214.5799958478,4.0,329.250257964465,1.0,261.851214722974,1.0,0.0,0.0,0.299460349837318,0.6896194925066079,977.5420664809641,6.447087260894481,38.4427804732695,0.632,9368.0,65.1725420262665,472.689229626922,3563.89060648359,56799.432607693,2.0,68566.0586518973,21.741417378517898,273.584139682966,35.492497892119005,108744.98262763099,,2.0,0.0,767.536375685411,11.0,3.0,4.0,631.861895097769,0.0,1.0,2.0
9.0,947.549812812182,45233.627698126904,7.0,315.84993760406104,0.0,143.212400297607,1.0,1.0,0.0,0.09450662578456098,0.882476238533854,132.909658830613,1.0167293599806702,18.6613838886842,11.581,4419.0,85.7532834634185,384.925643331371,2201.97528963881,39783.6353734567,1.0,20509.791599002,19.6195219954863,432.163165648362,24.043874652124902,100087.033022093,70.0,2.0,3.0,,10.0,1.0,0.0,284.99883051685504,1.0,0.0,4.0
7.0,295.03346919157,11774.2371961601,1.0,98.3444897305233,0.0,119.724422063941,1.0,0.0,0.0,0.922091834712774,0.453488730359823,754.9858596175909,5.86576911155134,53.2819821499288,10.607999999999999,5392.0,22.658489644527396,73.12247754863621,1343.4891757366802,11280.5282848333,1.0,14333.9372385447,8.5511681978918,671.565970109689,56.762076308950796,9779.98315008753,90.0,0.0,2.0,151.596039518763,11.0,0.0,3.0,147.626735037193,0.0,0.0,10.0
10.0,-129.726408690438,,7.0,-43.242136230145995,1.0,550.665959852205,0.0,1.0,1.0,0.19499278604052997,0.5004269964993,9.27772512659431,0.9461050760000941,53.67433945648371,7.446000000000001,6554.0,63.5210105217993,316.24211453901404,6139.143827600079,49176.314154311505,2.0,303232.99933995,17.783197534161697,231.35448998256697,35.4930814355612,1836.64020951636,70.0,2.0,3.0,655.241535455178,11.0,0.0,2.0,631.11407276969,0.0,0.0,12.0
2.0,1870.49151485513,433068.643040478,7.0,623.497171618378,0.0,694.579964037985,0.0,0.0,1.0,0.0571891192812473,0.442704607732594,794.336463557556,3.43786729499698,70.6490626791492,8.361,5639.0,61.197302723303395,643.711156910285,8233.22195420042,75692.54449452269,1.0,482441.326443008,25.3714634365124,244.95753515616798,91.75568250939251,389382.22018773603,70.0,1.0,1.0,918.097875732929,13.0,1.0,0.0,538.599676219746,0.0,1.0,0.0
4.0,159.19700647144302,20105.9629726852,0.0,53.0656688238143,0.0,378.888336250691,1.0,1.0,0.0,0.9238220928236841,0.6370622229296711,322.652666363865,5.11707602068782,24.107008241117,1.043,8957.0,47.58913007099179,410.454231600367,4609.79182570765,50244.1127610124,2.0,143556.371346817,20.2596700762961,152.394783709715,72.1464509144425,2879.0308765425502,100.0,0.0,0.0,645.703566341949,14.0,3.0,4.0,476.81184855309897,0.0,1.0,7.0
